0.187871, 0.0567052, -1.63749
0.181412, 0.323076, -1.64729
0.181276, 0.301386, -1.64661
0.180593, 0.290867, -1.64599
-0.0975714, 0.082777, -1.55636
-0.147919, 0.215281, -1.55129
-0.220976, 0.222575, -1.52652
-0.249487, 0.231872, -1.51829
0.183845, 0.189267, -1.64336
-0.209583, 0.20406, -1.84427
0.184775, -0.114582, -1.6277
0.185555, 0.341756, -1.64841
-0.14197, 0.0847178, -1.54264
0.184049, -0.191973, -1.62362
0.183093, 0.231456, -1.6435
0.171825, -0.201007, -1.62076
0.192224, 0.0993881, -1.63701
0.175991, 0.185019, -1.64148
-0.21495, 0.165924, -1.84647
-0.0534408, 0.355477, -1.58597
0.226918, 0.0140237, -1.64551
0.18336, 0.0720386, -1.6369
0.223598, -0.11294, -1.63872
0.213774, -0.115547, -1.63527
0.0376525, -0.197376, -1.58073
0.184459, 0.212606, -1.64569
0.15898, 0.242803, -1.63244
0.610385, 0.0242372, -2.06919
0.182548, -0.331348, -1.6115
0.188236, -0.0228995, -1.6335
0.0394166, 0.0742867, -1.60084
0.172004, -0.292665, -1.61319
0.155586, 0.206478, -1.63409
-0.0799916, 0.34574, -1.86214
0.216165, -0.263969, -1.62742
0.225949, -0.185427, -1.63514
0.178348, -0.248989, -1.61655
0.1823, -0.185823, -1.62275
0.177864, -0.161724, -1.62335
0.223758, 0.275486, -1.65786
0.220146, -0.221182, -1.63099
0.220146, -0.221182, -1.63099
0.189252, 0.121693, -1.64107
0.194935, 0.216391, -1.64524
0.109954, 0.344119, -1.64103
0.140078, -0.327935, -1.59887
0.191892, -0.0262841, -1.63345
0.192615, 0.347285, -1.65002
0.175327, -0.287284, -1.6137
0.175501, -0.227977, -1.61777
0.101321, -0.325431, -1.59139
0.192057, 0.0825123, -1.63914
0.0705879, 0.0787242, -1.60662
0.191572, -0.176969, -1.62521
0.188382, -0.181541, -1.62561
0.190643, -0.0300112, -1.63193
0.187365, -0.0178581, -1.63333
0.167711, 0.0360485, -1.63251
0.155367, -0.179376, -1.61403
0.117968, 0.341446, -1.64603
-0.165184, -0.0603021, -1.52867
0.183587, 0.0818916, -1.63731
0.16134, 0.06532, -1.63191
0.617008, 0.137637, -2.07703
0.194259, -0.214134, -1.62223
0.223255, -0.236123, -1.63171
0.220537, -0.229678, -1.63049
0.158845, 0.211016, -1.63171
0.0754313, 0.0816371, -1.60583
-0.144255, -0.198848, -1.52894
-0.112345, 0.212799, -1.56151
-0.209535, -0.188652, -1.5084
-0.224701, 0.0870497, -1.51782
-0.258135, -0.00852046, -1.80904
-0.258724, 0.210538, -1.52265
-0.272214, 0.0911946, -1.50326
0.195936, -0.275605, -1.61709
0.191988, -0.138368, -1.62752
0.152992, -0.071102, -1.61978
0.16247, 0.32958, -1.64938
0.161146, 0.339889, -1.64514
0.0534907, 0.346438, -1.89895
-0.0899008, 0.209802, -1.57236
-0.134808, 0.214338, -1.55552
-0.254401, 0.175469, -1.81775
0.181662, -0.25128, -1.617
0.19491, -0.182406, -1.62394
0.154815, 0.0784559, -1.62504
0.177503, 0.335075, -1.64777
0.112287, 0.164966, -1.92529
0.0266027, -0.0174053, -1.90684
-0.0593073, -0.0589269, -1.55942
-0.122601, 0.209279, -1.56252
-0.220891, 0.18821, -1.8418
0.614814, -0.165308, -2.04142
0.162851, 0.336998, -1.64585
-0.251457, -0.016566, -1.81093
-0.272014, -0.00935272, -1.80194
-0.293228, -0.0607605, -1.49224
-5.46894e-05, 0.167704, -1.9114
-0.214412, 0.195253, -1.84383
-0.0758199, 0.164877, -1.88749
0.0466731, 0.215428, -1.60776
-0.223755, 0.0844986, -1.5192
-0.233662, 0.351128, -1.8134
0.19517, -0.212205, -1.6211
0.167079, -0.00134111, -1.62987
0.165508, 0.0586126, -1.63387
0.158853, 0.21087, -1.63139
-0.00786189, 0.00284745, -1.88796
-0.0430187, 0.166584, -1.90055
-0.0636267, 0.347181, -1.86653
-0.209422, -0.19075, -1.50816
-0.141689, 0.208631, -1.55874
-0.145259, 0.216414, -1.55049
-0.17531, 0.079234, -1.53591
-0.17565, 0.212612, -1.5444
-0.181481, 0.212487, -1.54286
-0.249779, 0.16185, -1.81762
-0.226385, 0.348787, -1.81674
-0.230193, 0.35028, -1.81624
-0.264514, 0.0830755, -1.50792
-0.267773, 0.0894195, -1.50486
-0.287189, 0.0786953, -1.50373
0.191847, -0.10615, -1.62895
0.160637, 0.195994, -1.63968
-0.0106714, -0.0181233, -1.88725
0.0281773, 0.172366, -1.9182
0.0532461, 0.346282, -1.89776
-0.112569, 0.211005, -1.56449
-0.169696, 0.0781617, -1.53822
-0.150119, 0.213956, -1.55261
-0.231882, -0.0588636, -1.50889
-0.212081, 0.155826, -1.84635
-0.24752, 0.159946, -1.81901
-0.2567, 0.162634, -1.8171
-0.256456, 0.0866038, -1.50902
-0.266109, 0.0862797, -1.50593
0.153036, 0.18875, -1.67734
-0.0440058, 0.182875, -1.89796
-0.169422, -0.192996, -1.52006
-0.154424, 0.0806081, -1.5405
-0.214318, -0.191534, -1.50739
-0.153979, 0.213926, -1.54999
-0.239378, 0.215011, -1.52489
-0.266412, 0.171695, -1.8121
-0.284814, 0.0762229, -1.50641
-0.298886, -0.0609668, -1.49112
-0.281671, 0.210178, -1.51866
-0.292201, 0.088991, -1.49818
0.164115, -0.086101, -1.62428
0.0309992, 0.184925, -1.91861
-0.0928861, 0.207501, -1.57387
-0.138701, 0.21586, -1.5538
-0.146439, 0.210576, -1.55532
-0.151261, 0.18343, -1.86395
-0.2265, -0.070172, -1.51706
-0.262846, 0.0845466, -1.50726
-0.291496, -0.0631221, -1.49427
0.111405, 0.210517, -1.63206
0.039906, 0.184156, -1.91881
-0.226427, -0.0620208, -1.51102
-0.256196, -0.0119498, -1.80962
-0.264935, -0.0148868, -1.80511
-0.282238, 0.0804023, -1.50372
-0.292581, 0.0776119, -1.5041
-0.214147, 0.179385, -1.84548
0.167878, -0.281321, -1.61252
-0.288681, 0.0822064, -1.5013
0.0202524, 0.173019, -1.91441
0.176745, -0.167938, -1.62248
0.17867, 0.28416, -1.64544
0.153818, 0.0672505, -1.63059
0.0539587, 0.213502, -1.91603
-0.00585108, -0.200722, -1.56818
0.182516, -0.323471, -1.61223
-0.16817, -0.196632, -1.5211
-0.21601, -0.196411, -1.50819
0.225605, -0.143163, -1.6374
0.183559, -0.0496089, -1.63067
-0.125901, 0.21306, -1.56062
-0.204586, 0.208399, -1.54047
-0.279116, 0.212784, -1.51522
0.218653, -0.272465, -1.62713
0.216502, -0.268087, -1.62713
0.227103, 0.185985, -1.65525
0.219959, 0.300793, -1.65781
0.175037, -0.291653, -1.613
0.187623, -0.0765864, -1.63027
0.185068, -0.0742891, -1.62942
0.167143, 0.195546, -1.63894
0.0541561, 0.225085, -1.91768
-0.0898707, 0.045476, -1.87629
-0.203957, 0.349466, -1.82387
-0.213676, -0.194459, -1.50784
-0.21625, 0.214759, -1.53251
-0.216932, -0.191231, -1.50674
0.217227, -0.222276, -1.6302
0.217018, -0.228237, -1.63013
0.195738, -0.333019, -1.61183
0.189229, -0.317813, -1.61441
0.189325, -0.281442, -1.61752
0.183382, -0.302805, -1.61315
0.182905, -0.289009, -1.61478
0.181662, -0.285689, -1.61462
0.188195, 0.287101, -1.64755
0.172499, 0.277841, -1.64428
-0.225183, 0.351479, -1.81494
0.176518, -0.115082, -1.62487
0.172508, -0.0928677, -1.62541
0.189513, 0.343693, -1.65016
0.187669, -0.190677, -1.62447
-0.0215926, 0.0179461, -1.89047
0.170593, 0.312584, -1.64604
0.170151, -0.0874148, -1.62428
0.182557, -0.314173, -1.61234
0.183529, -0.17951, -1.62314
-0.244719, -0.0593838, -1.5051
0.220113, -0.265444, -1.62813
-0.193601, 0.215125, -1.53797
-0.248883, 0.171851, -1.81881
0.226031, -0.174227, -1.63658
0.23148, 0.259025, -1.65939
0.22095, -0.110098, -1.6379
0.220961, -0.110433, -1.63853
0.185384, -0.123851, -1.62687
0.186956, 0.333662, -1.64848
0.177337, -0.108593, -1.62617
0.176733, 0.312962, -1.64631
0.166461, -0.137146, -1.62224
0.0392345, 0.0932501, -1.59485
-0.00575254, 0.22301, -1.58954
-0.127015, 0.085823, -1.54683
-0.216195, 0.0941678, -1.51919
-0.223236, 0.213668, -1.53043
-0.245506, 0.0816938, -1.51407
-0.284645, 0.097867, -1.49935
0.343174, -0.0457133, -2.00116
0.225011, -0.154021, -1.63746
0.225181, -0.0667349, -1.6414
0.215798, 0.116199, -1.64731
0.21278, 0.0450654, -1.64288
0.183687, -0.262564, -1.61738
0.184379, -0.125889, -1.62712
0.185775, 0.020594, -1.63548
0.18315, 0.0719322, -1.6361
0.187078, 0.313074, -1.64803
0.177277, -0.084661, -1.62715
0.176549, 0.302442, -1.64601
0.176549, 0.302442, -1.64601
0.175982, 0.297332, -1.64569
0.153141, 0.207548, -1.63583
0.140306, 0.203059, -1.63992
0.102326, -0.322463, -1.59253
0.0707808, 0.0819446, -1.60527
0.0707475, 0.0820402, -1.60579
0.0555842, 0.0920953, -1.59929
0.0410196, 0.0830929, -1.5969
-0.00796813, -0.0023804, -1.88856
-0.0088225, -0.00941465, -1.88841
-0.0326542, 0.22966, -1.58146
-0.140471, 0.0929472, -1.54226
-0.153496, -0.0453442, -1.53198
-0.252265, 0.210088, -1.52601
-0.266524, 0.0816141, -1.5073
-0.286222, 0.230835, -1.50689
-0.299552, 0.0924955, -1.49553
0.226791, -0.130367, -1.63803
0.227505, 0.0432676, -1.64741
0.225097, 0.0281957, -1.64538
0.224945, 0.0196853, -1.64514
0.224425, 0.164084, -1.6521
0.188437, -0.10964, -1.62975
0.180676, 0.211994, -1.64363
0.174102, 0.338688, -1.64745
0.118987, 0.349613, -1.63404
0.0996698, -0.187267, -1.6003
0.067762, 0.0131856, -1.91946
0.0440155, 0.00278448, -1.91428
0.0352714, 0.344421, -1.75522
-0.00870797, 0.231212, -1.58927
-0.0605408, 0.224563, -1.57282
-0.146472, 0.230561, -1.54759
-0.245153, -0.178432, -1.80902
-0.254541, 0.0178758, -1.81057
-0.266126, 0.154916, -1.81126
-0.274909, 0.0122714, -1.80673
-0.291419, -0.062886, -1.49321
0.21888, 0.262671, -1.65679
0.188556, 0.19371, -1.64518
0.120869, 0.0958234, -1.6191
0.12398, -0.0251119, -1.91302
0.0269988, 0.0156984, -1.91005
-0.035319, 0.228758, -1.57986
-0.0402059, -0.0467096, -1.56599
-0.157377, 0.0951454, -1.5371
-0.211889, 0.177111, -1.84924
-0.251368, 0.00462282, -1.81087
-0.269277, -0.0139089, -1.80492
-0.225264, -0.193269, -1.50431
0.220554, 0.331041, -1.65871
0.189136, -0.266208, -1.61813
0.192286, 0.153593, -1.64214
0.117702, -0.18735, -1.6045
0.10235, -0.185461, -1.60088
0.0975764, 0.214848, -1.62205
0.0678132, 0.0881661, -1.60278
-0.0496471, -0.0556248, -1.56112
-0.263715, -0.00535902, -1.80661
-0.265543, 0.161781, -1.81327
-0.254994, 0.0962168, -1.50786
0.119202, -0.3296, -1.59467
0.113824, 0.176116, -1.92512
0.0254414, -0.0514677, -1.58439
0.159637, -0.302079, -1.61778
0.170477, 0.300585, -1.64534
-0.24474, 0.167492, -1.82189
-0.252494, 0.164242, -1.81786
-0.272936, 0.0802706, -1.50739
0.614656, -0.155079, -2.06273
0.227538, -0.099236, -1.64039
0.216587, -0.216857, -1.63081
0.219065, 0.182206, -1.65216
0.170274, 0.142911, -1.6363
0.0517157, 0.0199207, -1.91743
0.192183, -0.216733, -1.62154
0.189393, -0.323803, -1.61424
0.111866, 0.0088584, -1.91676
0.111741, 0.0131173, -1.91643
-0.00855763, 0.0182314, -1.8887
-0.0178496, 0.0443354, -1.88799
-0.228278, -0.262295, -1.83664
-0.230566, -0.265423, -1.83581
-0.288261, 0.21704, -1.81439
-0.238829, 0.229236, -1.52029
-0.255644, 0.0846841, -1.50871
0.575642, -0.203, -2.04643
0.222955, 0.322014, -1.65896
0.19239, -0.205966, -1.62253
0.131046, 0.346889, -1.63876
0.0383101, 0.189851, -1.91921
-0.0425945, 0.344863, -1.73393
-0.0705682, 0.342838, -1.72883
-0.161198, 0.228166, -1.54349
-0.256562, 0.0148835, -1.80666
0.22246, -0.0277709, -1.64227
0.189307, 0.200738, -1.64553
0.115549, 0.201182, -1.9185
0.112743, 0.0397085, -1.91817
0.0739622, 0.181287, -1.92971
0.0717296, 0.202172, -1.9228
0.02613, -0.00580345, -1.90806
0.0205887, 0.101549, -1.59182
-0.0157269, 0.349302, -1.73942
-0.0772245, 0.202902, -1.88774
-0.0728051, -0.0617434, -1.55527
-0.227272, -0.0575738, -1.50835
0.575573, -0.223155, -2.02858
0.15708, -0.217071, -1.6164
0.0830477, 0.0892238, -1.60693
-0.0445246, -0.0560849, -1.56374
-0.160358, 0.215161, -1.5458
-0.256427, 0.0478556, -1.81084
0.232873, 0.253643, -1.66026
0.232625, 0.329996, -1.66261
0.181495, -0.156167, -1.62384
0.160104, 0.201261, -1.63297
0.0249981, 0.206637, -1.90987
0.0204611, -0.191482, -1.57587
-0.268653, 0.0860587, -1.50628
0.621499, -0.169567, -2.03955
-0.251133, 0.202056, -1.8212
-0.228167, 0.222483, -1.52637
0.601311, -0.0344921, -2.06575
0.174614, -0.110373, -1.62429
-0.247866, 0.0829506, -1.51285
-0.289413, 0.0969068, -1.4979
-0.23134, 0.0951666, -1.51474
0.183558, -0.305757, -1.61379
-0.25512, 0.0107668, -1.81105
0.18577, -0.0637912, -1.63052
0.177651, -0.312171, -1.6115
-0.175295, 0.0792307, -1.53628
-0.170562, -0.18908, -1.5201
0.582802, -0.193662, -2.04869
0.57251, -0.18794, -2.05205
0.176263, 0.326846, -1.64611
-0.196713, 0.236911, -1.53549
-0.0781579, 0.346987, -1.8615
-0.200347, 0.349761, -1.8252
0.2251, 0.0077105, -1.64537
0.216434, -0.27084, -1.62744
0.214201, -0.269652, -1.62682
-0.212221, -0.190594, -1.508
0.226787, 0.277348, -1.65875
0.222016, 0.203622, -1.65499
0.221064, 0.0964331, -1.64786
0.220602, -0.251146, -1.62954
0.187117, 0.106131, -1.63901
0.128362, -0.321855, -1.59867
0.0709906, -0.328006, -1.58289
0.0410196, 0.0830929, -1.5969
-0.0657045, -0.173423, -1.55784
-0.0723898, -0.0661935, -1.55717
-0.208888, 0.17968, -1.85034
-0.284617, 0.0763216, -1.50671
0.358048, -0.0603108, -2.00328
0.22133, 0.345415, -1.65972
0.188357, 0.225311, -1.64606
0.183085, -0.0892686, -1.62841
0.179402, -0.0874078, -1.62732
0.124376, 0.00667756, -1.91486
0.027357, 0.181115, -1.91902
-0.0614615, 0.35204, -1.58689
-0.122273, 0.20948, -1.56366
-0.235045, -0.0628818, -1.50887
-0.278034, -0.00128165, -1.80289
0.217716, -0.211878, -1.63123
0.166479, 0.255886, -1.64162
0.0712237, -0.183926, -1.59229
0.0418376, 0.173253, -1.92342
0.0276826, 0.18914, -1.91748
-0.103138, 0.216669, -1.56271
-0.251979, 0.0378199, -1.81439
-0.252157, 0.0316376, -1.81121
-0.274747, 0.00896961, -1.80561
0.363519, -0.0542424, -1.99768
0.197434, -0.176498, -1.62291
0.179638, 0.0745652, -1.63646
-0.026436, 0.181732, -1.90283
-0.235869, 0.0874923, -1.51463
0.184623, -0.297135, -1.61473
0.172163, 0.0704454, -1.63466
-0.0463159, -0.175415, -1.56284
-0.133178, 0.219797, -1.55367
-0.210364, 0.188493, -1.85374
0.155928, -0.306763, -1.61366
0.134061, 0.0910908, -1.61986
-0.250469, 0.18543, -1.819
-0.265934, 0.0196054, -1.81048
-0.250933, 0.0842149, -1.51207
0.365766, -0.0311241, -2.01868
0.140736, -0.320861, -1.59967
-0.242512, 0.0821587, -1.51504
0.183417, 0.231478, -1.64415
0.604039, 0.0160017, -2.06977
0.19559, 0.319326, -1.64888
0.192224, 0.0993881, -1.63701
0.175812, -0.137223, -1.62421
0.174667, -0.0300606, -1.62751
0.226331, -0.158233, -1.63695
-0.235798, 0.0927531, -1.51417
-0.235869, 0.0874923, -1.51463
-0.249437, 0.151552, -1.81755
-0.295689, 0.0930631, -1.49621
-0.0750222, 0.345524, -1.86164
-0.200347, 0.349761, -1.8252
0.216597, -0.216878, -1.63099
0.0233204, -0.193509, -1.57604
-0.194777, -0.197691, -1.51346
-0.223266, -0.0623351, -1.51236
-0.251598, 0.0102031, -1.80787
0.226129, -0.230031, -1.63212
-0.262719, 0.229806, -1.51327
0.0742176, -0.191449, -1.59177
0.0493263, 0.00487491, -1.91469
0.0228703, 0.350522, -1.60906
-0.155366, 0.218096, -1.54738
-0.224229, -0.0538171, -1.5101
0.366532, -0.0552256, -2.00014
0.189781, 0.16394, -1.64328
0.188618, 0.0406457, -1.63666
0.100179, -0.0678799, -1.60779
-0.00780476, 0.00757742, -1.88826
-0.163083, -0.200838, -1.52386
-0.286656, 0.0957555, -1.49718
0.362542, -0.0455227, -2.00092
0.229014, 0.138509, -1.65272
0.225058, 0.0118214, -1.64523
0.222916, 0.20181, -1.65561
0.2227, 0.138843, -1.651
0.222802, 0.12563, -1.65079
0.217364, 0.254952, -1.65532
0.194919, 0.033674, -1.63588
0.19502, -0.191972, -1.62332
0.187278, 0.0484996, -1.63686
0.185381, 0.16638, -1.64169
0.182747, 0.307007, -1.64711
0.182814, 0.296509, -1.64672
0.183532, -0.169943, -1.62456
0.178971, 0.345781, -1.64684
0.176263, 0.326846, -1.64611
0.177572, 0.169711, -1.64002
0.175935, 0.157574, -1.63917
0.167217, 0.272224, -1.64341
0.113534, -0.193072, -1.60316
0.122039, 0.0299893, -1.91733
0.0951953, -0.33267, -1.59056
0.0596095, 0.339198, -1.76958
0.0467323, 0.210697, -1.61213
0.0241879, 0.191055, -1.91665
0.00164343, 0.227416, -1.59128
-0.00477977, 0.219581, -1.59069
-0.0613644, -0.0425616, -1.562
-0.0613644, -0.0425616, -1.562
-0.16027, 0.223126, -1.54325
-0.201808, 0.241783, -1.53539
-0.254541, 0.0178758, -1.81057
-0.271425, 0.0142221, -1.80624
-0.231819, 0.0926904, -1.51503
-0.256432, 0.243485, -1.51891
-0.268528, -0.0389497, -1.50011
0.221283, -0.0680732, -1.64041
0.219462, -0.318147, -1.62503
0.196984, 0.263859, -1.64688
0.179508, 0.198877, -1.64198
0.166575, 0.016893, -1.63131
0.149901, 0.200844, -1.64383
0.0999984, 0.36203, -1.6266
0.099086, -0.057647, -1.60559
0.0660003, -0.194705, -1.5884
0.0332322, 0.0842217, -1.59401
0.00597821, 0.163836, -1.91303
-0.0634154, -0.179389, -1.55417
-0.0908427, -0.314658, -1.68955
-0.15337, 0.089751, -1.53803
-0.189105, 0.228925, -1.53454
-0.243487, 0.177897, -1.82348
-0.215165, -0.184103, -1.50723
-0.257021, 0.191093, -1.81776
-0.258461, 0.0847447, -1.50813
-0.276364, 0.0926471, -1.50127
-0.293983, 0.0971839, -1.49653
0.595445, -0.0244944, -2.06736
0.218651, 0.19549, -1.65227
0.19172, -0.142214, -1.62729
0.125973, -0.330101, -1.59623
0.12056, -0.184135, -1.60536
0.0634717, 0.337325, -1.77353
0.00141479, 0.230728, -1.59193
-0.258042, 0.00766884, -1.81078
-0.278558, 0.0260332, -1.80751
-0.278741, 0.230036, -1.50969
-0.278813, 0.22961, -1.50816
0.353928, -0.0651289, -2.00055
0.220351, 0.257573, -1.65667
0.198909, 0.105971, -1.63746
0.197859, 0.21266, -1.6443
0.0976289, 0.230932, -1.6217
0.0669457, 0.083135, -1.60376
0.0264773, 0.00446424, -1.90831
-0.0147985, 0.231061, -1.5857
-0.049076, -0.0506474, -1.56271
-0.245382, 0.233944, -1.52066
-0.258689, 0.0780935, -1.513
0.363759, -0.0404329, -2.0015
0.353628, -0.0528219, -1.99732
0.353721, -0.0401885, -2.00426
0.226222, 0.25642, -1.65791
0.21023, -0.0872547, -1.63594
0.18935, -0.332658, -1.61356
0.165827, -0.125068, -1.62199
0.613389, -0.177329, -2.04345
0.583062, -0.171876, -2.05944
0.167372, -0.285807, -1.61309
0.159117, -0.166832, -1.61984
-0.211662, 0.220678, -1.83964
-0.256407, 0.0146615, -1.80917
0.155905, -0.306604, -1.6136
-0.224952, 0.169769, -1.83876
0.0231946, -0.190022, -1.57619
-0.17574, 0.218175, -1.54113
-0.230675, -0.265351, -1.8354
0.00649557, -0.189725, -1.57132
0.0597524, -0.189913, -1.58629
0.0616311, 0.031604, -1.91933
0.0468533, 0.210399, -1.91347
-0.0757876, 0.0776994, -1.56512
-0.122306, 0.347949, -1.84627
-0.228328, -0.0552951, -1.50758
-0.251646, -0.000319854, -1.80884
-0.254941, 0.0282741, -1.80816
0.175501, -0.227977, -1.61777
-0.0139943, -0.00245099, -1.8934
-0.0506643, 0.184236, -1.89545
-0.25104, -0.0230169, -1.80876
-0.237727, 0.203344, -1.82941
-0.277925, -0.0499292, -1.49493
-0.0978736, 0.0829518, -1.55582
0.0312781, 0.200292, -1.91545
0.218769, 0.17604, -1.6518
-0.181053, 0.0790914, -1.534
-0.250055, 0.0736989, -1.51903
-0.258198, 0.0884478, -1.5073
-0.107999, 0.0739448, -1.55877
-0.276415, 0.207885, -1.52244
0.218268, -0.32514, -1.62358
-0.094312, 0.0790883, -1.55884
0.0556683, -0.275784, -1.9188
-0.290634, 0.0465649, -1.80135
-0.199291, 0.0793801, -1.53003
0.0653944, 0.352136, -1.62056
-0.267708, -0.0599685, -1.49864
-0.301259, -0.0614906, -1.48916
0.176301, 0.0203128, -1.63197
0.0992135, -0.180281, -1.60357
0.0616707, 0.0314964, -1.91893
0.1655, 0.00338077, -1.63073
0.175804, -0.251797, -1.61655
-0.047999, -0.173892, -1.56225
0.0252245, 0.209564, -1.91047
-0.216797, -0.170543, -1.51295
0.0625081, -0.187946, -1.58858
-0.0218867, 0.0504791, -1.88599
-0.190958, 0.104615, -1.53022
-0.0670605, 0.216313, -1.8832
-0.186623, 0.107188, -1.53218
-0.127859, 0.20759, -1.86571
0.0650693, 0.0187575, -1.91938
0.194262, -0.232145, -1.62105
-0.279128, 0.0338555, -1.80341
0.167759, 0.00234403, -1.62932
0.0674983, 0.0130707, -1.91929
0.0479952, 0.22829, -1.91759
-0.0137669, 0.0350208, -1.88824
-0.0195035, 0.0523617, -1.88456
-0.0426173, -0.0173253, -1.87795
-0.0879097, 0.0113038, -1.87365
-0.113962, 0.23153, -1.87308
-0.199898, -0.0614991, -1.51781
-0.279145, 0.076798, -1.50851
-0.113843, 0.218695, -1.55822
-0.106256, 0.049558, -1.86915
-0.269693, 0.0899513, -1.50418
-0.280624, 0.0883965, -1.50189
-0.28538, 0.0938434, -1.50002
-0.287171, 0.078669, -1.50463
-0.288765, 0.213578, -1.81175
-0.298742, 0.088081, -1.49841
0.167448, 0.0465567, -1.63266
0.163846, -0.293626, -1.61752
-0.0883542, -0.169327, -1.55434
-0.104605, 0.208467, -1.57022
0.15608, -0.303075, -1.61816
0.149536, 0.19086, -1.67754
0.107675, 0.0825024, -1.6145
-0.217503, -0.0641629, -1.51462
-0.277181, 0.0430395, -1.80463
0.162045, -0.308401, -1.61142
0.0274424, 0.21967, -1.91339
0.189699, -0.130217, -1.62836
0.185943, 0.0894602, -1.63669
-0.0556837, -0.0474966, -1.56043
0.0618569, 0.0481018, -1.91964
-0.2306, -0.0602742, -1.50951
-0.0906403, 0.0134526, -1.87301
-0.0906825, 0.00945511, -1.87304
-0.198919, 0.0851046, -1.52616
-0.231746, -0.0671943, -1.51265
0.0493252, -0.0120185, -1.91587
0.17686, -0.239043, -1.61825
-0.00329902, 0.216827, -1.90192
-0.0849061, 0.228747, -1.87966
-0.120337, 0.215708, -1.86785
-0.0895489, 0.216177, -1.56717
-0.277118, 0.0461596, -1.80339
-0.0861314, 0.215856, -1.56871
-0.24453, 0.085203, -1.51315
-0.27397, 0.0882075, -1.50374
-0.280525, 0.0319977, -1.80642
0.0493442, -0.000634391, -1.91552
-0.104958, 0.208257, -1.56897
-0.114872, -0.197359, -1.53555
-0.102045, 0.0472549, -1.87272
-0.229489, -0.191534, -1.50216
0.182103, -0.258427, -1.61673
-0.24316, 0.0869243, -1.51452
-0.00454925, 0.00856981, -1.88781
-0.260464, -0.0607477, -1.50062
-0.139509, 0.218799, -1.55113
